regime,qqq_cagr,qqq_dd,纯QQQ_final,持有TQQQ_final,TQQQ+SMA全程_final,组合_final,纯QQQ_dd,持有TQQQ_dd,TQQQ+SMA全程_dd,组合_dd
有大跌/震荡,29.6052636258602,-43.16358580970237,1955159.904146603,7532024.017993484,4266648.156506701,926048.2897741537,-32.70662614044919,-86.85856415114115,-81.3562287779683,-81.3562287779683
有大跌/震荡,7.593098928350117,-47.07928657224515,568197.814771058,187032.9620062988,355708.9275672094,775715.9475743325,-46.78283757153145,-91.4335488602424,-73.66340200031236,-62.12004105451426
有大跌/震荡,4.446908390542714,-49.234453726957774,394366.1509903981,44145.12714794303,113423.57589220877,208009.51763226933,-46.14344943520848,-95.81420650340957,-81.75570817360367,-68.48072363418505
有大跌/震荡,10.575252893620757,-41.94996264729368,544432.0339599489,188784.67977274227,227895.58174861045,464165.56490911514,-41.351629740531415,-91.46542621281503,-76.69881284108878,-58.86518425593575
有大跌/震荡,5.110750614430271,-58.39506948144414,527263.507110237,92327.55073802716,388253.5342873145,552151.4119188458,-58.076041089207074,-97.28315940087967,-75.98098278891975,-58.07604108920701
有大跌/震荡,19.428551221869906,-42.665405461278624,1031688.982343916,1667214.161529607,2544092.4644535542,3640817.484981772,-42.48702588808284,-90.75375403234473,-70.69801128535596,-51.093203819038635
有大跌/震荡,8.535023883378567,-49.506249925789746,923790.1163182707,1983438.9963628703,1698342.730893146,1190722.2906718843,-27.458099324614228,-79.78431072208718,-41.458713126549604,-40.98456239106515
有大跌/震荡,17.240315990199107,-37.75834345469119,1532015.3680968764,5553247.053978979,3209591.9354750435,841835.5736738762,-23.88599203205841,-70.70066906531049,-54.70267628917371,-47.21779219594085
有大跌/震荡,12.041516029417965,-40.53721908578362,768337.2722376024,480278.95748509845,243939.5389281922,402368.1925122287,-40.45655887983156,-82.28638041922517,-76.56209447204373,-71.27236179917278
强劲平稳,24.257845648006395,-33.12770934539812,2299303.147198785,31010034.197995164,15972037.927513933,6465659.978158052,-24.619021049204726,-67.1951215183951,-52.34704509791922,-52.34704509791922
有大跌/震荡,16.813607317389657,-40.60772742567561,1688556.623769072,7886796.200075272,2432227.4555277945,2017601.740496712,-23.715798000235957,-63.75062345268909,-68.7247958030339,-68.7247958030339
有大跌/震荡,8.822028423418814,-50.53227460507077,692994.9366519689,334688.6459623349,1595989.3780766246,1832563.129269265,-47.799835697517324,-90.86389168241121,-69.63145031107683,-64.45625160439337
有大跌/震荡,11.020820453739733,-64.49609510811918,1620606.1321165895,11477817.489953967,12109029.814868724,1687114.4818619736,-37.20184055763928,-89.62905973789628,-70.84396484961985,-70.84396484961985
有大跌/震荡,-0.49067036420792354,-61.3746948417333,560376.1995588006,328428.4831934872,463249.31325761304,607965.8116491666,-47.8440084009731,-91.40885244203662,-66.66441414224198,-66.66441414224198
有大跌/震荡,1.0718095773381675,-59.804973538591355,317120.5968121421,43136.021094225965,569970.5838795787,428913.82427021576,-58.77485183418927,-95.86936953852918,-79.65834587139895,-58.77485183418925
有大跌/震荡,-11.338673678660937,-86.26313636782983,129155.39223110124,5739.373214177479,33516.90310845252,74336.7941688183,-63.19994639921851,-99.0186784453089,-91.01134906686777,-78.2820034970967
有大跌/震荡,6.691144210663569,-41.92455817187697,548258.1401530033,154594.83927083874,252735.85254024348,331929.4162042084,-40.66834844384344,-91.39860319130698,-68.12657646300144,-54.58162272707809
有大跌/震荡,19.36946670295545,-50.29208560639194,1887467.7461084856,5154534.107329448,3202369.885932276,3041178.695691696,-41.6216239843463,-84.11350678850242,-68.77667100942732,-53.943073810026874
有大跌/震荡,3.9938281139187515,-58.703713713292395,343176.48428585724,40533.03177073219,122478.22941751413,202177.77364550647,-49.490989326042325,-97.95453728841606,-89.64323245950328,-82.54953523711124
强劲平稳,28.59033262847084,-22.883306921571076,2131991.0261839232,18250472.713058755,9165334.043486409,2643825.8692625444,-21.88570034722518,-57.23718713830821,-47.32496819941132,-47.32496819941132
有大跌/震荡,6.880180934449021,-51.29861158181954,880789.095372215,1350512.8742683583,773119.4804852038,1553455.8887411975,-26.993015700617583,-70.53865566839582,-67.7819208845357,-67.7819208845357
强劲平稳,12.990543023723955,-28.07744242538649,774923.1469098767,971741.695634069,712312.8451338401,994513.3753776093,-24.034044556714417,-81.10296581532896,-80.26044804499608,-58.34182181135037
有大跌/震荡,6.479013171303016,-48.696023164452164,613218.5005569003,381241.25486848946,274637.8307544948,171238.28706190272,-37.863283259975475,-83.97639234687894,-75.28344430190069,-72.89556398335276
强劲平稳,30.765034605494446,-28.66968929378991,2328795.525746014,20273531.675430153,3710420.1229396006,4068264.209472964,-28.59062979692074,-70.4075487798745,-76.1373544612686,-73.75013592487207
强劲平稳,21.273723010061495,-28.5593695231535,1882318.7473756026,12075358.993953152,4608501.302999019,2222423.2646719427,-27.7375168362583,-68.07868308060944,-63.87710141286067,-63.87710141286067
有大跌/震荡,12.352001860948135,-43.27518244769456,630619.2354865208,336280.0892833218,518972.9887474217,420891.49327681086,-43.16727109554894,-86.94750709664494,-64.02681198855629,-59.3615177883309
有大跌/震荡,13.678228020528005,-44.45267186612452,655186.9689648079,388950.0486870499,561324.7779554711,591699.2284980448,-44.41521600125584,-87.49955293500426,-72.2497146045004,-66.81806531335492
有大跌/震荡,12.36125709749678,-50.982431850796786,1305920.000656325,4513548.734622071,2331477.6553520053,1769180.9295117287,-33.584370412835106,-73.60737440218735,-59.16685940855935,-50.58015055851997
有大跌/震荡,5.49654643773505,-51.0104699163243,568200.1623022101,128792.82471709441,283443.3183125059,518022.8939581448,-50.73353368067719,-97.06532394163418,-89.34154078051635,-62.490096658798386
有大跌/震荡,10.375801581588995,-49.412471032086735,803407.4978109557,638066.6864664743,262665.2222260846,324709.9108124369,-38.33963402927893,-90.43252854912414,-76.23811422396965,-76.23811422396965
有大跌/震荡,-3.3868514429779117,-66.6597781613683,351752.6649742814,76132.79746110938,108131.25732772378,186723.99167768282,-44.9387561212223,-86.76766321884969,-75.61558490110546,-75.1019770667834
强劲平稳,16.432393617437736,-33.46688153009344,1009619.4963289758,1396513.3457822881,1021679.0840493393,1742823.2867931018,-30.636767918220876,-75.44343052436109,-66.27019180773326,-63.21802886828609
有大跌/震荡,-3.2101055747488783,-85.36028540506018,154616.55255189966,3495.476987986394,92627.53926817895,116032.07708572797,-72.11086567246663,-99.88010305741759,-95.15837163244811,-94.08562158612568
强劲平稳,14.284232084816217,-33.88739646852692,1101267.8016792436,2550661.844610537,3435233.984004927,1916459.18530555,-30.27205890663015,-71.14335186083571,-60.309198654815575,-59.32798445076024
强劲平稳,12.331705800199488,-28.11542167645853,1002851.1361978173,1431987.1201608637,666979.8559781935,784188.8964437579,-28.06698954136636,-70.1807331816711,-61.65939421403177,-55.59014497744626
强劲平稳,14.800585668194955,-31.607884193059178,834678.8765629987,847018.3359248777,725550.0235305968,712605.472617437,-30.98908159571111,-73.50262516141801,-62.31901830987461,-62.31901830987461
有大跌/震荡,8.686929904153274,-61.427166826902415,1084352.2391539074,2583648.6149494825,943705.3070966532,1116487.0046236652,-30.91270962680932,-82.13034837913541,-76.90630674233569,-76.90630674233569
有大跌/震荡,8.903665394435256,-43.30115496983541,690055.8541253891,419710.24596315675,504030.5239255446,604595.2032572554,-42.59027365331111,-86.39030289039908,-70.33364967236699,-62.78800890830657
有大跌/震荡,13.010029623978081,-37.456511920078306,865247.3732476792,1006005.8798710774,721297.574192196,801574.6000781904,-34.72265177071808,-82.94431863396173,-74.52937551170746,-58.48719468293358
有大跌/震荡,9.632236617597666,-53.101844617035624,1284589.4959011255,3883849.352392182,1088353.4583950934,1088436.4237646745,-27.299809854062474,-70.56311319376648,-63.45711513345358,-51.958563792681645
有大跌/震荡,8.13632465312153,-50.68753656390943,531898.96751077,136936.94394201777,360794.3711590537,645637.7871097674,-48.981403752027276,-95.41890741583153,-79.69984824008827,-68.07571470484837
有大跌/震荡,5.502441565444682,-58.506837996893424,391922.7129716493,54889.20668374966,141973.49161834593,303608.9390451041,-58.40192690488855,-97.8280426965513,-91.1697687104076,-81.11663576914101
有大跌/震荡,18.012210031468268,-37.63835237798381,1531164.8972009153,6920662.664486858,8033364.5219291495,5046852.431664766,-37.638388394527176,-79.8002605613385,-60.00376821983995,-37.63838839452709
有大跌/震荡,10.540164413904263,-52.88763768670821,608419.9808252994,410682.32003594557,1124696.346358868,1064138.9678808441,-32.62134099939007,-89.58826707966834,-75.021744188831,-75.021744188831
有大跌/震荡,6.069350688227115,-71.62844582726085,435798.7257043686,114650.36186399567,433967.9555896352,237365.00287449156,-54.92562530034042,-98.16525611595213,-90.53134685747747,-84.43112097791813
有大跌/震荡,7.39069166435018,-45.98642870244131,541708.8551627957,260631.15418797388,189015.63893658944,284879.40857302543,-38.466691733159955,-84.58038276109508,-64.57037451845038,-64.57037451845038
有大跌/震荡,2.24240738032655,-61.63194893357483,423010.1758211621,57484.76962439647,192160.2812367139,303576.2299958318,-56.149787970765686,-96.1803273998962,-81.4561095310609,-69.2427569496287
有大跌/震荡,10.755302449389404,-51.783864685596306,467231.8668706359,93709.34439419273,88217.09622048182,485339.19944823807,-36.464922434326276,-93.20302971763633,-90.21867447885666,-69.92575013889468
强劲平稳,22.518872828980285,-31.87135538202881,1914647.17109079,16676690.244942699,10874572.562478976,4517787.993306489,-22.451729472435332,-63.513406340633715,-57.491204535872065,-57.491204535872065
有大跌/震荡,0.4659166514112245,-77.51996743618488,628560.0749955015,692860.9696872775,442578.8605686747,968113.7493799133,-50.12139443122883,-90.22654641013172,-80.80554647674967,-49.02299003059342
有大跌/震荡,10.472739939315545,-49.27374415335487,1037520.6164693881,775810.8669682455,322522.5640574629,1132633.7595181093,-39.274758268369446,-82.3546262586891,-79.2389759177937,-59.89193463642144
有大跌/震荡,10.874977850451351,-50.52264374953423,693939.3610760183,526416.5049369712,478771.67063403345,409964.13415114715,-50.10226019527886,-90.88557992704709,-75.55658412195704,-75.55658412195704
有大跌/震荡,2.7867305225963257,-47.643331414939226,562025.8185519299,333551.99458146066,225488.18890207264,457952.844947551,-39.042463655643836,-83.97569109089159,-80.2987823567345,-44.32371488644837
有大跌/震荡,22.40021189862107,-57.5896985258181,2254881.643326013,13754098.63962772,6429819.928304375,2505373.213366683,-38.55103249594806,-87.91823316667676,-82.29368716463262,-82.29368716463262
有大跌/震荡,3.0764545238232133,-44.301763912245384,600161.7779804977,576975.4305090324,577470.2287336164,417793.401347444,-30.410510382614685,-78.29354399038478,-65.98137700106818,-55.329955410147825
有大跌/震荡,18.210823802835495,-38.55549011579742,1237488.2175564393,2803865.2749867314,1228974.932098686,1093582.0247758762,-38.55551133225106,-79.82012392248149,-73.70140450386027,-73.70140450386027
有大跌/震荡,-1.6207572532106918,-57.8800012737537,474879.5470025654,184578.72119141725,400661.9799323147,534874.0751075384,-39.08290992949494,-83.04922841751122,-70.88755050354744,-53.673045092636684
强劲平稳,17.781470523718458,-33.310446558269625,1349594.8591529236,4372048.338139738,2168192.483505619,1588415.0617387868,-28.465585655554026,-76.38123158791616,-57.42294624802602,-57.42294624802602
有大跌/震荡,15.359199012966052,-36.428938652263355,982452.290692952,1213664.2974540396,1069963.8620612521,572518.6764708759,-35.19185157738841,-82.7947025794491,-69.55435350292186,-54.17695800554099
有大跌/震荡,23.845093447885212,-53.371759599705605,2030332.115130663,9686651.131826656,3439438.9726850213,1214665.7566726794,-35.0138242710005,-81.05906853298791,-68.88903870955744,-68.88903870955744
有大跌/震荡,23.52198178206335,-41.42440928937434,1224717.881535067,3276165.4467315595,3643328.2946818825,2283834.3575200853,-38.94702701504341,-86.23253160916512,-71.73592854879145,-71.73592854879145
强劲平稳,35.485212148461834,-31.740976645435214,3415051.361601107,82215100.02321593,23158273.440000683,16541708.304720467,-31.740978194663448,-73.54545235832306,-71.56962907911728,-46.091477638240086
有大跌/震荡,13.044481072089287,-51.94670370593997,797711.391849017,525861.1869959806,1403234.9950710165,1593530.4080305262,-50.237427748864974,-92.23159009481334,-74.81940531037021,-68.78588533117058
有大跌/震荡,24.886565082085752,-37.54003547356294,2265352.1089308774,15891949.632994253,4240053.7692764085,1851283.1435381768,-37.32099990790817,-80.4587625449772,-71.98276925422738,-44.93539577794419
有大跌/震荡,17.338034048765174,-44.85473817121974,1127447.057087584,2032299.2458259694,1876697.913179548,5419213.808943966,-44.72811354680199,-87.56616877688772,-77.39058431556745,-62.82094458334453
有大跌/震荡,9.277586227369184,-52.5575485313071,430445.3300465812,88904.47388079591,300431.7287453693,1020815.2851898232,-51.59862428436991,-96.04161106793987,-90.68822945899224,-69.31405239086354
有大跌/震荡,0.10560656747815589,-55.68207491817665,325968.34148076875,47427.31488277543,218432.24085752352,308077.19251907256,-54.94194767936735,-95.84948571335107,-80.93602352331158,-56.87445126382538
有大跌/震荡,4.485692486163373,-42.38949904618969,536562.6911385927,304421.9264756736,183880.7578965219,298433.66558606527,-28.747277622960976,-70.14789537277484,-71.80816547144879,-51.10182150244983
有大跌/震荡,1.6881814699342135,-57.78948173237861,446805.2749725395,82707.96096714049,159717.1755295399,270066.3850410056,-49.75328518220301,-95.82524139746307,-88.93282252000256,-61.4058511936251
有大跌/震荡,13.729447211198842,-45.97017511794688,1165737.6126502915,1754129.966893357,1681057.787672377,1261129.6787398101,-40.7400161085821,-89.35805416725104,-67.71354650176538,-67.71354650176538
强劲平稳,23.754692749727525,-31.947222733710824,1622388.317980864,8702062.535915041,5041942.674934612,4403546.583793406,-29.642067405779372,-74.66499571974046,-72.71205438761938,-60.81771020714285
有大跌/震荡,-0.5759656316703943,-84.59739291000372,152242.90133557722,1874.7250941628613,92230.51960008375,166205.49911108782,-84.50554928211727,-99.90060918745918,-95.1075575167509,-87.73883986977744
有大跌/震荡,19.10143232313082,-41.376145962221536,1824285.8933934818,12003780.57797212,5848967.449506038,1132802.1613017754,-34.12245850478871,-81.94018115077202,-63.380290768107095,-63.380290768107095
有大跌/震荡,29.42350628543402,-36.46496815286626,2038844.6978359304,9918058.753690341,3312887.891365214,1578317.7912356271,-36.46492243432626,-80.56889734191633,-80.30018381822512,-70.56734962958159
有大跌/震荡,-0.44414981308373847,-64.38033897085664,240962.28548001728,17584.084084220343,94057.17749378174,152299.53976566315,-48.57877525461003,-97.16076339027778,-79.1561840587804,-70.39287234770067
有大跌/震荡,12.182006646938582,-39.827265878717895,916738.312500879,1652917.0062987031,1337841.4517698518,1073387.1791701785,-36.17528758189296,-79.5803942739581,-59.1333488081907,-53.741072082106015
有大跌/震荡,13.737485975845676,-44.70478374575496,749710.7220267161,426076.36583696597,755316.0060630261,676773.333712911,-39.09514992768509,-86.72069000727583,-70.32807026519099,-61.60141557641256
有大跌/震荡,7.3730510875797295,-56.07341827211059,873107.8515362624,1038199.1618514581,1249175.0012810775,698411.0207822366,-38.315088941102914,-85.79620212744099,-65.4526376138012,-64.2011512325568
有大跌/震荡,14.709882126147122,-49.64319705291131,830267.2479291317,710411.5042741648,616105.3443869407,966074.902186241,-49.590706825666565,-91.18914691703782,-82.47552934736268,-55.871917585004205
有大跌/震荡,8.722706578997808,-55.55002350466707,921973.7375635807,765927.9732098423,1620881.9024831536,932757.1444288159,-43.011372658445666,-88.34227194383999,-72.91361056393792,-64.79296853512007
有大跌/震荡,15.224175947827856,-41.51370053631448,1001133.3361123408,1431548.9193447155,1294331.3671854737,1876839.7931421953,-38.4023022059224,-83.2631639259679,-67.21015289086417,-63.895278090602204
有大跌/震荡,14.270282698866588,-39.67123928457524,675734.0903266958,669444.9650015177,980107.855010127,1589696.1021777918,-39.24515342033935,-87.44599759345061,-68.59453564866203,-50.43165613014145
有大跌/震荡,19.61328954446666,-56.02119828967205,2208782.107463384,11273542.147399405,7027463.0998956375,3268911.1299501145,-39.023527367304276,-84.09842082994187,-60.340899679525975,-59.53617023255783
强劲平稳,18.273996390402523,-34.86381499185113,1507551.141352261,4383203.04043563,1898875.2326827508,2675305.7030288586,-28.036548583397114,-69.57146951113509,-67.25064788249755,-67.25064788249755
有大跌/震荡,9.564159303269438,-61.30179683006316,530074.083885476,108235.7989831787,196088.04313077917,605384.3210567213,-60.21775464392232,-97.50211228196694,-87.54126639928664,-74.96948351323475
有大跌/震荡,8.040555001163696,-72.73854383082941,314989.49827035284,40013.67430998939,245476.96553051463,200124.92009283346,-65.99898380571412,-99.13504476858377,-83.50481230730637,-82.39367348346995
强劲平稳,17.749435232075662,-28.55936952315351,1135710.415154158,2185102.4508690005,1013161.3701954815,1632414.5570858554,-25.16779051892787,-66.87172550702897,-63.725226823390216,-63.725226823390216
强劲平稳,17.51871466949082,-29.78798345396897,1232506.6728096977,2901514.6714937063,2288656.6875249157,1485801.2533062268,-26.729927915249796,-70.32997851404623,-56.86232005316951,-46.415382974927674
有大跌/震荡,13.55139524969844,-53.172440429025535,593411.2536479667,369831.5851841266,1034629.8731925454,1134819.7970520635,-53.05335034530305,-92.8563497430643,-66.45198492028337,-56.867699375052716
有大跌/震荡,16.88421346629061,-41.139784791311875,1852908.030356822,16446182.687331017,16474131.990914447,2688989.966391435,-28.760106311301627,-72.75590140166219,-72.75590140166219,-72.75590140166219
有大跌/震荡,25.16968579860017,-35.38107800005902,2506876.229222971,27727049.03051225,20079400.16830319,3325385.8546094783,-24.656470085576142,-67.31681674443573,-61.74166838170998,-61.74166838170998
有大跌/震荡,9.368235641600698,-51.124468235647804,632654.8974265037,389224.0256048722,1248590.2535315303,1247753.9129754344,-50.677068512803345,-94.54238064626843,-70.40236017608345,-54.54009361673562
有大跌/震荡,3.7683091477923147,-67.35068907071707,344943.1871013203,14776.202963975495,29642.839442912875,240434.0765563664,-66.77766044466107,-99.48023668166296,-97.1502137977165,-79.89848816421333
有大跌/震荡,4.107150984001473,-47.97842875245459,516854.9916050929,236749.04558564618,544840.1558690097,1512005.63522594,-47.03033107231149,-93.34208651371429,-83.56745791028271,-54.397457725723385
有大跌/震荡,22.137115786300022,-41.376145962221514,1444848.3024708896,6602069.782784504,9014705.773806088,3471193.6425654213,-40.45550417730125,-84.8371851222868,-58.03874788395954,-58.03874788395954
有大跌/震荡,12.608249516875691,-36.45902665004274,1287391.67725496,4441034.854091099,2753323.0920190467,720690.7041891883,-25.161110878929872,-73.3303010441351,-62.28380224612824,-61.76459592422792
有大跌/震荡,6.489940657032367,-45.713598156487336,879348.094035781,1226978.5521147796,472095.7898228885,587429.0231826293,-24.879408746425792,-64.92064824856718,-69.91289799479044,-59.37872372712694
有大跌/震荡,-6.906583368875641,-73.6247876692889,230895.8253590585,16043.31475709957,353751.94620073994,373795.1163748268,-73.5539010204476,-99.21918838506721,-82.8362534318496,-78.78493237715112
有大跌/震荡,9.140779382808685,-51.34873525598211,676243.6139865252,431915.22473392135,908226.1977061963,679339.2363169352,-34.85199964890119,-90.50981876220378,-76.76850703608976,-58.1870488726306
有大跌/震荡,-17.72179147530526,-93.65781983340716,43878.67344829063,14.67270378828487,6700.754421852725,25920.036209780068,-92.18741585273358,-99.99752631074696,-98.12167675237616,-92.18741585273358
有大跌/震荡,4.478910779271117,-51.78545628134521,500782.7836763183,166489.0587438922,109350.92950622682,332775.56473742856,-51.28217888692739,-93.11549030233812,-86.48723271330911,-57.16928522025297
强劲平稳,32.74625964685289,-23.34484959136046,3082729.8004561556,48589203.97935755,27815941.6785836,6356834.148599659,-22.484259251340777,-56.910841818843295,-61.26616333847799,-42.535944676743874
有大跌/震荡,1.0635805116700592,-51.797667994108146,351116.5729369725,39728.91732695152,209959.9889444871,229248.18468178235,-50.64947060801058,-96.32031050928971,-69.27176796533006,-67.22716683885136
有大跌/震荡,20.739911773093645,-46.003770232510774,1134231.6363056253,1611991.412507289,2093075.0986863968,2576550.2293379614,-45.5279046683754,-91.53662910490787,-73.24316313188079,-55.09980356349591
有大跌/震荡,16.836144125556828,-37.866964865887944,996457.6770084936,1511121.6451413124,1333292.4655227307,1685792.1963253247,-32.6680804659079,-82.30522091543145,-68.5537834529585,-55.686504445335906
有大跌/震荡,23.11180490722031,-43.244310648725616,1463214.5762623106,7160097.914832666,9563546.74740761,3905495.570592553,-43.16644295772741,-85.73204023722599,-67.91706278334732,-67.91706278334732
强劲平稳,26.769036953504653,-18.285715012323266,1710468.5518050056,12676543.98810526,5636307.208671174,4956520.435321493,-16.099297462738527,-44.055055979744026,-43.358020431006494,-43.358020431006494
有大跌/震荡,18.29307306148158,-40.12477466745683,1472967.1261636259,4765355.900352734,3788580.385361854,1351911.8289012788,-31.494229564602485,-78.43451027913503,-53.905203504157754,-53.905203504157754
有大跌/震荡,2.4872891108138395,-56.122986764306404,400796.50537595566,95793.78584480147,216079.99249668472,307669.1142417895,-49.98855591720176,-94.65530542034946,-77.40003382821894,-71.34274281164615
有大跌/震荡,3.617900266828422,-49.22680747454158,357077.3275700031,35129.6806160311,26081.29789194958,229632.28959806176,-49.226814601562005,-96.44142681097016,-95.75517055145394,-62.626480121459636
有大跌/震荡,17.401726020473628,-35.8692499620207,905231.2780983099,1524574.3866154219,1143967.4403914777,776968.9317025937,-26.27975379811519,-80.9211813365938,-74.01681464564882,-74.01681464564882
有大跌/震荡,1.0546261334998697,-63.98968891609509,376272.4431738074,36002.12472857449,150305.1996749391,386484.7276565211,-58.59661035022658,-97.0876563362224,-82.74329449626082,-67.72790277068017
有大跌/震荡,0.5895169065682326,-58.820273488217325,349179.32425184286,67429.64709919083,240039.84482256506,257078.06379002088,-49.9915944216766,-93.18218023741139,-76.31497079544069,-76.31497079544069
有大跌/震荡,0.5632009574924268,-50.92520578659162,448800.00545415486,50341.409502773146,189313.56803465486,413332.9364350504,-50.171535509542096,-97.22395544699654,-78.90349281883513,-50.17153550954202
有大跌/震荡,10.717614308307377,-72.10205760380873,1206803.1324688075,4805651.228968662,6493044.722772089,1955160.5671474633,-42.546441884059284,-92.66010404697542,-62.40176930894744,-62.40176930894744
有大跌/震荡,2.0955117522778233,-76.5708535512923,500723.7137377549,292854.5333977151,140306.98768605074,354020.8429137377,-54.79824242574575,-94.78878744101219,-83.78017740528648,-69.09612415754891
有大跌/震荡,9.319471549827018,-60.64759577088227,825306.1414482894,602013.3489358915,2423098.1434984948,751799.0162953433,-60.590468450962106,-96.60493659495803,-79.21699251918454,-60.59046845096206
强劲平稳,20.797552680696917,-33.521688929909246,1362695.8341182375,5108727.836530258,2917522.4491840843,2717301.730272988,-33.43948280934218,-76.87293624719976,-68.66014900969624,-57.49985738745516
强劲平稳,28.330310485704867,-31.740976645435225,2888368.0685648085,26303390.437426142,11044505.166376434,3729774.2785213804,-31.740978194663462,-72.76260949633398,-73.26503864803672,-69.67797725698466
有大跌/震荡,9.242002003317218,-64.44755222594189,714804.1392910562,411557.86406719463,263068.3025892021,285471.48187791905,-53.14978020885892,-94.10183778716966,-80.88102519112357,-72.67536888449145
有大跌/震荡,16.717378716016064,-60.51585843268605,1091642.2491860131,871221.0902451964,3236771.7646260923,1918310.7451153111,-60.51584914941639,-97.10893546057964,-82.95436921343303,-60.51584914941639
有大跌/震荡,-5.519269842822371,-74.46805550311066,206971.75555765646,6921.118307898991,61732.51062450343,180946.06443972478,-73.57472276118237,-99.56593011253399,-93.6811531059919,-81.47863312699764
有大跌/震荡,6.433281226948995,-59.00677292754188,512741.8011799746,55993.61136287,461512.94681003015,433190.95297998784,-56.30089780550034,-96.58439577974212,-81.63312595633218,-72.61352293786713
强劲平稳,26.24331583741979,-28.545340622975235,2789400.4078270146,30678701.33735444,15798310.737184647,3294112.2597752963,-24.495837432270484,-61.80413780819859,-61.75675674615141,-50.3100680419769
有大跌/震荡,2.9550249716327803,-59.98133857904443,567069.8992056495,188663.45524019355,246164.57433438345,429534.22766174865,-38.08839063803755,-84.79933649240238,-66.03510392696235,-49.752114401615444
强劲平稳,33.13577389825093,-27.241677515514805,2249480.9984898707,22505117.761677,6507841.952268348,37308191.842043355,-27.24162814569717,-80.1117620698728,-89.9413887130738,-52.026358447234664
有大跌/震荡,3.617415725891693,-61.33177713487924,426102.6456675203,80831.63635211313,331229.17997854366,735461.1679866844,-55.596238621334805,-98.54764629640583,-91.32908222518901,-75.70053368493564
有大跌/震荡,8.740751591947049,-59.81767773605107,565542.2857351064,213168.54401070724,966474.2587865676,576558.1872537833,-56.68064595602622,-97.69101445965102,-78.9238085941857,-72.48344699301164
有大跌/震荡,18.796879875524432,-47.929354445797834,1422432.4898799341,2388727.3648627694,1678350.5339491891,1320623.7347649438,-39.787479827305205,-88.13625179884413,-73.02624216011517,-60.650999164468836
有大跌/震荡,21.2382790370804,-40.452096922508986,1171713.9589465796,1878902.002176886,1445977.1996058528,3879906.595021437,-39.072747230291114,-86.10491193047287,-74.36583002814824,-68.51034847133562
有大跌/震荡,15.942474212681468,-56.36786595290386,777977.4166581851,339140.6620845492,1871612.7474453186,1124018.8397358907,-45.26842783287858,-94.71007474369571,-77.45986214286646,-73.01611765199473
有大跌/震荡,8.386025447418222,-35.36911385813119,775175.7630277247,972842.6301302041,477857.0412868459,360218.15286529006,-23.73366801782305,-64.20919916150729,-51.43244379437164,-51.43244379437164
有大跌/震荡,8.695582500635313,-46.15630127817979,531319.1332083837,202543.36021040427,406260.8284165491,428152.49223617325,-45.93962678810385,-91.59485144119868,-73.76647337805039,-58.817677270555954
有大跌/震荡,15.711365794714238,-50.53615899487631,1126743.6492620003,1772278.9172293118,593338.0334136843,842954.506520296,-35.42726808148211,-84.11996744037124,-82.77426035639473,-77.22828587586987
强劲平稳,27.064979006743496,-33.304970755484376,1931473.1689335152,9490047.992332498,4299863.379242706,1598078.607718231,-24.888748134863516,-71.71581283066962,-59.87683482570838,-59.87683482570838
有大跌/震荡,12.928743877890314,-41.415724029787256,811321.4114359984,619841.6806571207,1343758.72213072,1512162.0294392481,-41.41571103129077,-89.57760711174885,-68.71573718598908,-60.847832180492475
有大跌/震荡,14.257617984076788,-49.1339090123345,998984.4621400511,1389063.882807259,699890.134123521,1397280.9639390954,-31.740978194663473,-79.20354579736757,-74.06356349333191,-72.2101220405678
有大跌/震荡,13.538050602234186,-47.18864173749391,923900.2995894185,803179.5329235999,531806.0420850095,756739.7502967406,-39.395451809641756,-86.2745849088229,-73.51047806165352,-59.762513875174896
强劲平稳,37.506405026727286,-23.624252989506754,3847643.4980327063,130968301.22597775,52150558.854463086,6074630.013823023,-17.64401626307741,-58.70705175105476,-58.386030190899895,-58.386030190899895
有大跌/震荡,-3.244830118753572,-66.86144544272388,281265.2274916655,27618.457227300256,200358.34478726453,413760.05154599977,-66.23185178072129,-98.6984134371549,-87.25777382517172,-67.21345180445475
有大跌/震荡,13.3767407381574,-59.97452204491878,615621.5241483557,293127.4988923407,447375.43628603406,506705.2804260709,-57.187617534401866,-97.19775266147333,-85.45053354298098,-77.7981730187969
有大跌/震荡,12.775301076945468,-48.27006942735756,671849.9224873332,472836.87413815554,625133.2580047146,762125.1345683334,-44.171868907500865,-89.86006283604418,-64.52855929933105,-62.19268956957564
有大跌/震荡,7.253796866940676,-37.24924430411781,487771.0328407038,145149.79663736618,81899.47292540029,214560.9875389596,-31.846603930015437,-87.19813177058244,-89.28645155395778,-73.2729822163385
强劲平稳,25.57218851093046,-27.86580324710515,2089879.6154746844,13228546.639259085,6850101.71996276,3432986.5874685473,-27.727115325978634,-68.06293869859356,-70.41328849237503,-70.41328849237503
有大跌/震荡,12.138270544000385,-44.58305664429887,1153004.2063550923,1314882.3658878359,1206109.7990056647,756968.179117554,-37.685437156840294,-81.46523479907172,-70.49964365371326,-53.840969907877444
有大跌/震荡,21.643186129523407,-43.11473027828438,1178689.3697969203,1551557.6241996153,1220533.694460852,2078775.479548716,-42.69079892066787,-90.14165585722236,-74.60418421737589,-55.00091082006693
